"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/01/2023","AirNow","060271023","1","3.8","ug/m3 LC","16","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"01/02/2023","AirNow","060271023","1","10.4","ug/m3 LC","43","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"01/03/2023","AirNow","060271023","1","29","ug/m3 LC","87","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"01/04/2023","AirNow","060271023","1","19.4","ug/m3 LC","66","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"01/05/2023","AirNow","060271023","1","17.1","ug/m3 LC","62","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"01/06/2023","AirNow","060271023","1","19.1","ug/m3 LC","66","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"01/07/2023","AirNow","060271023","1","17.6","ug/m3 LC","63","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"01/08/2023","AirNow","060271023","1","19.5","ug/m3 LC","67","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"01/09/2023","AirNow","060271023","1","9.1","ug/m3 LC","38","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"01/10/2023","AirNow","060271023","1","7.1","ug/m3 LC","30","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"01/11/2023","AirNow","060271023","1","13.9","ug/m3 LC","55","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"01/12/2023","AirNow","060271023","1","16.1","ug/m3 LC","59","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"01/13/2023","AirNow","060271023","1","31.4","ug/m3 LC","92","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"01/14/2023","AirNow","060271023","1","15.1","ug/m3 LC","57","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"01/15/2023","AirNow","060271023","1","7.8","ug/m3 LC","33","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"01/16/2023","AirNow","060271023","1","7.2","ug/m3 LC","30","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"01/17/2023","AirNow","060271023","1","4.3","ug/m3 LC","18","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"01/18/2023","AirNow","060271023","1","10.7","ug/m3 LC","45","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"01/19/2023","AirNow","060271023","1","13","ug/m3 LC","53","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"01/20/2023","AirNow","060271023","1","8.4","ug/m3 LC","35","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"01/21/2023","AirNow","060271023","1","34.3","ug/m3 LC","98","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"01/22/2023","AirNow","060271023","1","15.4","ug/m3 LC","58","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"01/23/2023","AirNow","060271023","1","6","ug/m3 LC","25","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"01/24/2023","AirNow","060271023","1","9.2","ug/m3 LC","38","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"01/25/2023","AirNow","060271023","1","5.1","ug/m3 LC","21","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"01/26/2023","AirNow","060271023","1","7","ug/m3 LC","29","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"01/27/2023","AirNow","060271023","1","27.9","ug/m3 LC","84","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"01/28/2023","AirNow","060271023","1","17.6","ug/m3 LC","63","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"01/29/2023","AirNow","060271023","1","10","ug/m3 LC","42","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"01/30/2023","AirNow","060271023","1","6.4","ug/m3 LC","27","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"01/31/2023","AirNow","060271023","1","12.1","ug/m3 LC","51","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"02/01/2023","AirNow","060271023","1","15.6","ug/m3 LC","58","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"02/02/2023","AirNow","060271023","1","12.5","ug/m3 LC","52","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"02/03/2023","AirNow","060271023","1","23.4","ug/m3 LC","75","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"02/04/2023","AirNow","060271023","1","25","ug/m3 LC","78","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"02/05/2023","AirNow","060271023","1","6.8","ug/m3 LC","28","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"02/06/2023","AirNow","060271023","1","5.2","ug/m3 LC","22","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"02/07/2023","AirNow","060271023","1","7.2","ug/m3 LC","30","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"02/08/2023","AirNow","060271023","1","10.5","ug/m3 LC","44","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"02/09/2023","AirNow","060271023","1","12.2","ug/m3 LC","51","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"02/10/2023","AirNow","060271023","1","11.4","ug/m3 LC","48","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"02/11/2023","AirNow","060271023","1","16.1","ug/m3 LC","59","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"02/12/2023","AirNow","060271023","1","13.4","ug/m3 LC","54","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"02/14/2023","AirNow","060271023","1","6.5","ug/m3 LC","27","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"02/15/2023","AirNow","060271023","1","10.2","ug/m3 LC","43","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"02/16/2023","AirNow","060271023","1","8.2","ug/m3 LC","34","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"02/17/2023","AirNow","060271023","1","8.6","ug/m3 LC","36","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"02/18/2023","AirNow","060271023","1","10.7","ug/m3 LC","45","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"02/19/2023","AirNow","060271023","1","13.3","ug/m3 LC","54","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"02/20/2023","AirNow","060271023","1","12.5","ug/m3 LC","52","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"02/21/2023","AirNow","060271023","1","10.4","ug/m3 LC","43","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"02/22/2023","AirNow","060271023","1","8.6","ug/m3 LC","36","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"02/23/2023","AirNow","060271023","1","7.4","ug/m3 LC","31","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"02/24/2023","AirNow","060271023","1","1.1","ug/m3 LC","5","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"02/25/2023","AirNow","060271023","1","1","ug/m3 LC","4","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"02/26/2023","AirNow","060271023","1","13.8","ug/m3 LC","55","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"02/27/2023","AirNow","060271023","1","9","ug/m3 LC","38","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"02/28/2023","AirNow","060271023","1","10.7","ug/m3 LC","45","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"03/01/2023","AirNow","060271023","1","2.9","ug/m3 LC","12","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"03/02/2023","AirNow","060271023","1","7.7","ug/m3 LC","32","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"03/03/2023","AirNow","060271023","1","14.9","ug/m3 LC","57","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"03/04/2023","AirNow","060271023","1","12.8","ug/m3 LC","52","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"03/05/2023","AirNow","060271023","1","6.1","ug/m3 LC","25","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"03/06/2023","AirNow","060271023","1","10.8","ug/m3 LC","45","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"03/07/2023","AirNow","060271023","1","10.6","ug/m3 LC","44","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"03/08/2023","AirNow","060271023","1","13.2","ug/m3 LC","53","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"03/09/2023","AirNow","060271023","1","13.6","ug/m3 LC","54","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"03/10/2023","AirNow","060271023","1","6","ug/m3 LC","25","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"03/11/2023","AirNow","060271023","1","4.6","ug/m3 LC","19","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"03/12/2023","AirNow","060271023","1","8.7","ug/m3 LC","36","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"03/13/2023","AirNow","060271023","1","11.3","ug/m3 LC","47","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"03/14/2023","AirNow","060271023","1","9.4","ug/m3 LC","39","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"03/15/2023","AirNow","060271023","1","3.5","ug/m3 LC","15","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"03/16/2023","AirNow","060271023","1","13.9","ug/m3 LC","55","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"03/17/2023","AirNow","060271023","1","9.8","ug/m3 LC","41","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"03/18/2023","AirNow","060271023","1","7.3","ug/m3 LC","30","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"03/19/2023","AirNow","060271023","1","7.9","ug/m3 LC","33","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"03/20/2023","AirNow","060271023","1","6.7","ug/m3 LC","28","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
